callsign,origin,destination,eobt,flight_date,aircraft_type
BAV8511,VVPF,VVTS,08:20,2025-06-27,A330
CAL3446,VVTS,OMDB,08:08,2025-06-27,A330
ANA7893,VVTS,VVPK,08:30,2025-06-27,A320
THD7823,VVTS,RPLL,08:45,2025-06-27,A320
CPA2378,VVTS,VTBS,08:32,2025-06-27,A320
SCO8935,VVTS,EGLL,08:16,2025-06-27,A350
ANA4427,VVTS,OMDB,08:41,2025-06-27,A321
BAV9280,VVTS,VTBS,08:55,2025-06-27,B737
SIA667,VVTS,VTBS,08:59,2025-06-27,B777
AIC1581,VVTS,VHHH,08:53,2025-06-27,A321
THA317,VVTS,ZSPD,08:54,2025-06-27,A380
BAV746,VVTS,ZSPD,08:27,2025-06-27,A350
VJC8554,VVTS,ZSPD,08:16,2025-06-27,A350
BAW9430,VVTS,VVPK,08:21,2025-06-27,A330
KAL9511,VVTS,VVCA,08:57,2025-06-27,B737
THA6206,VVTS,VVNB,08:39,2025-06-27,A330
HVN9308,OMDB,VVTS,08:58,2025-06-27,A320
AXM8716,VHHH,VVTS,08:09,2025-06-27,A380
BAV1162,VVTS,RKSI,08:15,2025-06-27,A321
CES4453,VVGL,VVTS,08:07,2025-06-27,A330
VJC3403,VVTS,VVDN,08:02,2025-06-27,A380
CPA254,VVTS,RPLL,08:56,2025-06-27,A330
CES1683,VVTS,VIDP,08:00,2025-06-27,B737
SCO8119,WSSS,VVTS,08:26,2025-06-27,A350
AXM6820,VVPF,VVTS,08:01,2025-06-27,B777
AIC1646,RCTP,VVTS,08:58,2025-06-27,B737
CSN959,VTBS,VVTS,08:20,2025-06-27,A350
AXM9548,VVPF,VVTS,08:21,2025-06-27,B787
KAL7576,VVTS,KJFK,08:52,2025-06-27,A321
DAL561,VVTS,VLPL,08:07,2025-06-27,A350
CPA4863,VVPC,VVTS,08:03,2025-06-27,B777
UAE7717,VVTS,VVKR,08:50,2025-06-27,B787
CAL2458,VVNB,VVTS,08:21,2025-06-27,A320
THD4266,VVTS,WMKK,08:17,2025-06-27,B777
CES681,VVGL,VVTS,08:25,2025-06-27,B787
UAE1895,VVTS,RCTP,08:13,2025-06-27,B777
THD1401,VVPK,VVTS,08:37,2025-06-27,B787
THD3542,VVTS,VVDL,08:37,2025-06-27,A330
ANA7450,VVTS,VLPL,08:34,2025-06-27,A330
CAL3331,VVTS,ZGGG,08:04,2025-06-27,B737
VJC8747,VVTS,VLPL,08:17,2025-06-27,B787
THA1659,VMMC,VVTS,08:44,2025-06-27,A350
AXM1451,KJFK,VVTS,08:15,2025-06-27,A350
SIA6672,VVGL,VVTS,08:59,2025-06-27,A321
HVN2631,VVCA,VVTS,08:29,2025-06-27,B777
DAL6038,VVCA,VVTS,08:34,2025-06-27,A330
BAW5626,RKSI,VVTS,08:27,2025-06-27,A320
KAL684,VVTS,VVPK,08:09,2025-06-27,A350
CAL7453,VVTS,EGLL,08:21,2025-06-27,A350
SIA547,VVTS,RJAA,08:51,2025-06-27,A350
KAL9892,RKSI,VVTS,08:14,2025-06-27,A320
CES8393,RKSI,VVTS,08:16,2025-06-27,A321
PAL4681,VVPF,VVTS,08:21,2025-06-27,A380
KAL8466,VVTS,VHHH,08:42,2025-06-27,A380
KAL1682,VVDN,VVTS,08:59,2025-06-27,A350
AIC1224,VVTS,WSSS,08:39,2025-06-27,B737
CSN7361,VVTS,VVKR,08:44,2025-06-27,A380
THA2309,VVTS,VIDP,08:28,2025-06-27,B787
CSN8627,VVTS,VLPL,09:23,2025-06-27,B737
SIA4450,VVTS,VVGL,09:28,2025-06-27,B737
UAE621,VVTS,EGLL,09:13,2025-06-27,A321
VJC907,VVTS,VVKR,09:12,2025-06-27,A350
BAV8501,KJFK,VVTS,09:01,2025-06-27,A330
VJC3557,VVTS,VVTH,09:12,2025-06-27,A380
HVN2374,ZGGG,VVTS,09:47,2025-06-27,A320
PAL1667,VVTS,KJFK,09:45,2025-06-27,A321
SCO6151,RKSI,VVTS,09:40,2025-06-27,A380
DAL611,EGLL,VVTS,09:41,2025-06-27,B737
AIC8328,RKSI,VVTS,09:59,2025-06-27,B787
DAL8547,VVDN,VVTS,09:24,2025-06-27,B777
BAW7047,VVTS,VMMC,09:59,2025-06-27,B777
CAL9688,VTBS,VVTS,09:29,2025-06-27,A321
THD6590,VVTS,ZSPD,09:01,2025-06-27,A330
PAL3783,VVTS,VVDL,09:03,2025-06-27,B787
DAL1257,VVTS,VIDP,09:32,2025-06-27,A321
THA7219,WSSS,VVTS,09:02,2025-06-27,A330
THA9956,VVTS,VVPF,09:38,2025-06-27,B787
UAE4609,VVGL,VVTS,09:04,2025-06-27,B737
PIC3602,RKSI,VVTS,09:48,2025-06-27,B777
BAV6240,VVTS,VVGL,09:08,2025-06-27,A320
CAL5192,VVTS,RCTP,09:48,2025-06-27,A380
PIC5604,VVTS,ZGGG,09:35,2025-06-27,B787
PIC4540,VVTS,VVPF,09:59,2025-06-27,B787
UAE6981,ZGGG,VVTS,09:35,2025-06-27,A350
UAE7509,VMMC,VVTS,09:12,2025-06-27,B777
ANA9246,VVTS,WSSS,09:09,2025-06-27,A330
DAL7287,VVTH,VVTS,09:37,2025-06-27,A350
AIC3935,VVTS,RCTP,09:45,2025-06-27,B787
AIC1125,VVTS,VVPC,09:12,2025-06-27,A330
ANA5963,VVDN,VVTS,09:19,2025-06-27,A320
UAE7714,VVDN,VVTS,09:48,2025-06-27,A350
CAL8386,VVNB,VVTS,09:59,2025-06-27,B787
CSN190,VHHH,VVTS,09:10,2025-06-27,B777
THD8823,VVTS,VVTH,09:04,2025-06-27,B737
SIA4268,VVTS,RJAA,09:49,2025-06-27,A350
CAL886,VVTS,EGLL,09:43,2025-06-27,A330
KAL779,VVTS,KJFK,09:43,2025-06-27,B737
HVN5849,VVGL,VVTS,09:36,2025-06-27,B777
CES1382,VVNB,VVTS,09:06,2025-06-27,A350
DAL2354,VVTH,VVTS,09:58,2025-06-27,A330
HVN5859,RKSI,VVTS,09:32,2025-06-27,A350
HVN4650,VLPL,VVTS,09:56,2025-06-27,B737
SCO1563,VVTS,EGLL,09:37,2025-06-27,A380
SCO4598,VVCI,VVTS,09:44,2025-06-27,B777
BAV6800,VVDN,VVTS,09:57,2025-06-27,B787
HVN8420,VVTS,RKSI,09:53,2025-06-27,A350
CSN7978,VVPK,VVTS,09:34,2025-06-27,A321
THA9729,VVPC,VVTS,09:40,2025-06-27,A330
AXM4130,VVTS,VVNB,09:56,2025-06-27,A350
KAL2799,VVTS,VVCA,09:45,2025-06-27,A320
SIA9500,VVCA,VVTS,09:36,2025-06-27,A321
SIA4369,VVTS,VLPL,09:31,2025-06-27,A380
THD100,VVTS,VVDN,09:43,2025-06-27,A321
CPA852,VVCT,VVTS,09:47,2025-06-27,A320
BAW1566,VVTS,VVCT,09:09,2025-06-27,A350
HVN7523,VVBM,VVTS,09:59,2025-06-27,A320
VJC4100,WMKK,VVTS,10:26,2025-06-27,A321
THA1330,VVTS,OMDB,10:25,2025-06-27,B787
SIA5803,VVCA,VVTS,10:01,2025-06-27,A330
BAW2513,VVTS,KJFK,10:17,2025-06-27,A321
THD6319,VTBS,VVTS,10:29,2025-06-27,A320
CES4879,VVTS,VVPB,10:35,2025-06-27,A320
BAV8532,VVTS,VLPL,10:30,2025-06-27,A350
BAV5119,ZGGG,VVTS,10:03,2025-06-27,A320
PIC1816,VVCA,VVTS,10:20,2025-06-27,A380
THA5850,WSSS,VVTS,10:48,2025-06-27,B737
VJC7926,VVPB,VVTS,10:09,2025-06-27,A330
BAV3523,VVTH,VVTS,10:35,2025-06-27,A330
CPA2448,VVPF,VVTS,10:54,2025-06-27,A350
AXM1059,VVCA,VVTS,10:21,2025-06-27,B787
VJC8261,VVTS,VHHH,10:41,2025-06-27,A321
AIC7275,VVNB,VVTS,10:35,2025-06-27,A320
THA5238,VTBS,VVTS,10:22,2025-06-27,A350
AXM8011,VVTS,VVDL,10:17,2025-06-27,B737
THD7498,RKSI,VVTS,10:07,2025-06-27,B787
CES6210,RKSI,VVTS,10:43,2025-06-27,A330
CPA1272,VVTS,VVCS,10:49,2025-06-27,B737
HVN4948,VVBM,VVTS,10:49,2025-06-27,A350
KAL5889,RPLL,VVTS,10:19,2025-06-27,A380
ANA4871,OMDB,VVTS,10:59,2025-06-27,A320
THD6042,VVTS,VVBM,10:10,2025-06-27,A321
KAL2624,VVCS,VVTS,11:53,2025-06-27,A350
AIC456,VVPF,VVTS,11:31,2025-06-27,B777
ANA3322,EGLL,VVTS,11:43,2025-06-27,A330
PAL8790,VVTS,VVCS,11:45,2025-06-27,A380
VJC8430,VVBM,VVTS,11:56,2025-06-27,A321
ANA793,VVNB,VVTS,11:50,2025-06-27,A321
SCO4224,EGLL,VVTS,11:17,2025-06-27,A321
BAV7318,VVTS,KJFK,11:27,2025-06-27,A320
AXM5307,VVTS,VVPK,11:31,2025-06-27,B737
HVN5958,ZGGG,VVTS,11:34,2025-06-27,A330
THD3583,KJFK,VVTS,11:41,2025-06-27,B777
KAL6979,WMKK,VVTS,11:37,2025-06-27,B777
PAL1212,WSSS,VVTS,11:58,2025-06-27,B787
AIC5195,VVPF,VVTS,11:29,2025-06-27,B777
DAL3570,RPLL,VVTS,11:23,2025-06-27,A380
DAL4275,VVNB,VVTS,11:00,2025-06-27,B737
CES8154,VLPL,VVTS,11:58,2025-06-27,A321
BAV9221,VVTS,VHHH,11:02,2025-06-27,B737
VJC9657,VMMC,VVTS,11:27,2025-06-27,A380
CPA913,VVCT,VVTS,11:16,2025-06-27,A350
CSN5950,VVTS,VVKR,11:36,2025-06-27,B787
SIA6270,RJAA,VVTS,11:45,2025-06-27,A380
THD4811,VVTS,VVCI,11:57,2025-06-27,A321
CPA7750,VVTS,VVCI,11:43,2025-06-27,A320
THA1213,RKSI,VVTS,11:31,2025-06-27,B737
CAL1315,VVCS,VVTS,11:38,2025-06-27,B787
BAV6932,VVCA,VVTS,11:31,2025-06-27,A321
CAL8081,VVTS,EGLL,11:19,2025-06-27,A380
CSN6826,WMKK,VVTS,11:00,2025-06-27,A320
SCO3045,VVPC,VVTS,11:02,2025-06-27,B777
BAV9047,VVTS,VVCT,11:16,2025-06-27,A330
CES5719,VVTS,RPLL,11:31,2025-06-27,A350
SCO5735,VVPB,VVTS,11:12,2025-06-27,B777
CPA9989,VVTS,VVDN,11:58,2025-06-27,B737
KAL4131,VVTS,VHHH,11:30,2025-06-27,A380
DAL5966,VVTS,VLPL,11:57,2025-06-27,A321
CSN6150,VVTS,VVDL,11:46,2025-06-27,A320
AXM3932,VVKR,VVTS,11:57,2025-06-27,A321
BAW9696,VVTS,ZGGG,11:43,2025-06-27,A321
UAE8204,VVCI,VVTS,11:47,2025-06-27,A330
CAL5762,VVNB,VVTS,11:49,2025-06-27,B787
SIA3214,VVDL,VVTS,11:48,2025-06-27,B777
BAW8181,VVTS,VTBS,12:35,2025-06-27,A320
VJC4332,VVCT,VVTS,12:34,2025-06-27,A380
CPA7739,VVTS,VVGL,12:19,2025-06-27,A380
PIC1102,VVGL,VVTS,12:43,2025-06-27,A330
KAL4148,RKSI,VVTS,12:22,2025-06-27,B737
BAV1426,VVCI,VVTS,12:40,2025-06-27,B737
UAE2755,VHHH,VVTS,12:17,2025-06-27,B787
SCO6572,WSSS,VVTS,12:28,2025-06-27,B737
PAL1084,WMKK,VVTS,12:59,2025-06-27,A330
THD1875,ZSPD,VVTS,12:52,2025-06-27,B777
CSN100,VTBS,VVTS,12:12,2025-06-27,A350
CAL2811,VVCS,VVTS,12:46,2025-06-27,B737
SCO3030,VVTS,VIDP,12:35,2025-06-27,A320
CAL2845,KJFK,VVTS,12:38,2025-06-27,A320
THD1848,VVPF,VVTS,12:45,2025-06-27,B777
BAV5336,VVTS,RKSI,12:54,2025-06-27,B787
SCO6088,VVTS,VVDN,12:06,2025-06-27,B787
PAL1849,VVTS,VVPF,12:15,2025-06-27,A350
CPA7672,EGLL,VVTS,12:10,2025-06-27,A350
BAV1336,VIDP,VVTS,12:29,2025-06-27,A350
PAL727,RCTP,VVTS,12:25,2025-06-27,A380
AIC682,VVTH,VVTS,12:07,2025-06-27,A330
HVN1160,VVTS,RCTP,12:27,2025-06-27,A380
THA9616,VVTS,VHHH,12:56,2025-06-27,A320
BAW9337,VHHH,VVTS,12:18,2025-06-27,A320
VJC3505,VVTH,VVTS,12:08,2025-06-27,B777
HVN6698,VVTS,VVTH,13:35,2025-06-27,B787
KAL1799,VVTS,ZGGG,13:52,2025-06-27,A321
AXM549,VVTS,VVCA,13:44,2025-06-27,A350
VJC8274,VVTS,WMKK,13:55,2025-06-27,A320
THD6081,VVCT,VVTS,13:15,2025-06-27,A380
CSN3674,VVTS,VVCI,13:00,2025-06-27,A380
SIA5495,VVDN,VVTS,13:20,2025-06-27,B737
UAE7584,VVNB,VVTS,13:46,2025-06-27,A330
CES5803,VVTS,RJAA,13:40,2025-06-27,A350
AIC8874,VVPB,VVTS,13:11,2025-06-27,B737
PIC9479,VVBM,VVTS,13:46,2025-06-27,B777
THD8540,RJAA,VVTS,13:17,2025-06-27,A380
DAL8015,VVTS,VVKR,13:19,2025-06-27,A330
SCO1021,VVTS,VTBS,13:05,2025-06-27,B777
CSN9801,VVTS,RJAA,13:35,2025-06-27,A380
UAE7085,VVDN,VVTS,13:00,2025-06-27,A350
ANA1907,VVKR,VVTS,13:42,2025-06-27,A330
BAW5604,VVTS,VLPL,13:40,2025-06-27,A320
KAL3551,VVTS,OMDB,13:01,2025-06-27,A330
VJC156,VVDN,VVTS,13:31,2025-06-27,A380
BAW6625,VVPC,VVTS,13:04,2025-06-27,A321
PIC9275,VVTS,VVCS,13:23,2025-06-27,A321
PAL4552,VVTS,VVCA,13:04,2025-06-27,B737
SCO843,RCTP,VVTS,13:29,2025-06-27,A380
BAW6809,VHHH,VVTS,13:40,2025-06-27,A380
DAL2710,VVTS,OMDB,13:45,2025-06-27,A321
AXM4001,VVTS,RKSI,13:10,2025-06-27,B787
CSN8396,OMDB,VVTS,13:56,2025-06-27,B787
CPA8854,ZSPD,VVTS,13:56,2025-06-27,A330
CAL7738,VVTS,VVPK,13:20,2025-06-27,A350
HVN3057,ZGGG,VVTS,13:07,2025-06-27,B777
BAW7079,ZSPD,VVTS,13:36,2025-06-27,B787
CSN7827,ZGGG,VVTS,14:16,2025-06-27,B787
CAL3649,VVTS,VVCA,14:44,2025-06-27,B777
VJC3543,VVKR,VVTS,14:29,2025-06-27,A380
CAL8240,VIDP,VVTS,14:05,2025-06-27,A320
BAV2068,VVTS,OMDB,14:40,2025-06-27,A321
SCO7663,VVPF,VVTS,14:38,2025-06-27,A330
SIA3803,OMDB,VVTS,14:49,2025-06-27,A350
PAL7517,VVTS,RCTP,14:58,2025-06-27,A320
SCO7152,VVTS,VVCS,14:22,2025-06-27,B737
UAE4249,VVTS,VVDL,14:28,2025-06-27,B777
CPA7356,VVTS,KJFK,14:27,2025-06-27,B737
SCO7448,VVTS,VVCA,14:02,2025-06-27,A321
THD939,VVCA,VVTS,14:04,2025-06-27,B787
UAE4131,VVCT,VVTS,14:38,2025-06-27,A350
SIA9345,VVNB,VVTS,14:19,2025-06-27,B737
BAW488,VVCA,VVTS,14:28,2025-06-27,A380
SCO6707,VVKR,VVTS,14:38,2025-06-27,B777
SIA2689,VVTS,KJFK,14:02,2025-06-27,A320
CAL402,VVTS,VVTH,14:44,2025-06-27,B787
SIA2973,VVTS,ZGGG,14:49,2025-06-27,A350
CES6998,VVDL,VVTS,14:20,2025-06-27,A330
THA238,VVTS,RPLL,14:22,2025-06-27,B777
PAL7521,VVTS,VVBM,14:30,2025-06-27,A380
AXM1514,VVGL,VVTS,14:40,2025-06-27,A321
BAV1984,VVCI,VVTS,14:14,2025-06-27,A321
CSN5341,VVTS,VVPC,14:49,2025-06-27,B787
AIC4429,VVCI,VVTS,14:04,2025-06-27,B777
HVN8563,VVTS,VTBS,14:07,2025-06-27,A350
BAV8899,OMDB,VVTS,14:55,2025-06-27,A330
THD6123,VLPL,VVTS,14:46,2025-06-27,B737
CPA359,VVTS,EGLL,14:19,2025-06-27,A321
THD7187,VVTS,VVBM,14:47,2025-06-27,A320
PIC6254,VVTS,VLPL,14:17,2025-06-27,B787
BAW1234,VVCI,VVTS,14:00,2025-06-27,A320
DAL7352,VVPB,VVTS,14:34,2025-06-27,A380
THD4077,WSSS,VVTS,14:28,2025-06-27,B737
ANA8558,VVTS,VVTH,14:38,2025-06-27,B737
BAV3225,VVTS,VVKR,14:51,2025-06-27,A380
CPA6657,VLPL,VVTS,14:58,2025-06-27,A380
SIA4753,VVTS,VVKR,14:50,2025-06-27,A380
ANA7439,VVTS,RPLL,14:30,2025-06-27,A320
PIC6952,VVTS,ZSPD,14:19,2025-06-27,A380
THA327,VVPK,VVTS,14:33,2025-06-27,A330
DAL9406,VVTS,VVPK,14:07,2025-06-27,B777
PIC8721,VVTS,VVCA,14:43,2025-06-27,B777
CES7262,VVCA,VVTS,14:02,2025-06-27,A321
ANA1520,VVTS,VVPB,14:08,2025-06-27,A321
CES8990,VVCA,VVTS,14:25,2025-06-27,B737
AIC7742,VVTS,VVDL,14:42,2025-06-27,A321
CPA7205,VVTS,VVBM,14:22,2025-06-27,A330
AXM9621,VVTS,VVPK,14:47,2025-06-27,A320
BAW7987,VVTS,VVDN,14:30,2025-06-27,A321
THA403,VVTH,VVTS,14:11,2025-06-27,B737
CES8245,VVPF,VVTS,14:11,2025-06-27,A380
BAW4347,WMKK,VVTS,14:03,2025-06-27,A320
SCO6566,VVTS,VIDP,14:37,2025-06-27,A350
THD1824,VVTS,RPLL,14:38,2025-06-27,B777
KAL9485,VVNB,VVTS,14:15,2025-06-27,A380
BAV9885,VVPF,VVTS,14:18,2025-06-27,A380
CES3482,VVTS,KJFK,14:33,2025-06-27,B777
UAE6180,ZGGG,VVTS,14:07,2025-06-27,B777
PIC2961,VVTS,WMKK,14:21,2025-06-27,A321
THA8692,KJFK,VVTS,15:52,2025-06-27,B737
SCO6383,VVTS,WSSS,15:31,2025-06-27,B787
UAE744,VVTS,KJFK,15:11,2025-06-27,B777
SCO6301,VVTS,EGLL,15:51,2025-06-27,B787
DAL7562,VVBM,VVTS,15:35,2025-06-27,B787
THD9282,WSSS,VVTS,15:11,2025-06-27,A320
CES6592,VVTS,WSSS,15:57,2025-06-27,A320
AXM274,VVDL,VVTS,15:18,2025-06-27,B777
KAL7971,VVDN,VVTS,15:52,2025-06-27,A380
DAL4029,VVPK,VVTS,15:49,2025-06-27,B737
THD3691,VTBS,VVTS,15:45,2025-06-27,A330
CAL4320,VMMC,VVTS,15:09,2025-06-27,A350
AIC1431,VVTS,VVPK,15:06,2025-06-27,A330
VJC6566,VVTS,VVCA,15:17,2025-06-27,A380
KAL754,VVTS,VVKR,15:57,2025-06-27,A330
PAL8528,VVTS,VVPB,15:10,2025-06-27,A321
PIC2257,WMKK,VVTS,15:42,2025-06-27,A321
AXM3424,VVTS,VVPK,15:10,2025-06-27,B777
CSN3117,RPLL,VVTS,16:42,2025-06-27,B737
KAL1538,VVCI,VVTS,16:04,2025-06-27,B787
CES8765,VVTS,VVGL,16:15,2025-06-27,A330
VJC8145,OMDB,VVTS,16:59,2025-06-27,A330
PAL8585,RKSI,VVTS,16:49,2025-06-27,B777
SIA5715,VVTS,VVGL,16:30,2025-06-27,A321
DAL3333,VVCA,VVTS,16:03,2025-06-27,A380
SIA254,VHHH,VVTS,16:34,2025-06-27,B737
CPA7617,VVTS,VVDL,16:50,2025-06-27,A321
CPA3024,VVCS,VVTS,16:37,2025-06-27,B737
SIA5683,WSSS,VVTS,16:34,2025-06-27,A320
HVN2496,VTBS,VVTS,16:43,2025-06-27,B787
PIC8740,VVTS,VVPF,16:25,2025-06-27,A380
THA211,VVCI,VVTS,16:18,2025-06-27,B737
DAL3826,VVNB,VVTS,16:09,2025-06-27,A321
AIC8172,VVTS,RJAA,17:45,2025-06-27,B777
KAL1091,VVTS,ZGGG,17:30,2025-06-27,A380
PIC6119,VVTS,VVDL,17:14,2025-06-27,A380
BAV1010,VVTS,RJAA,17:42,2025-06-27,A380
AIC7555,WMKK,VVTS,17:09,2025-06-27,A321
BAW1504,VVTS,VVCS,17:38,2025-06-27,A330
DAL5369,VVPC,VVTS,17:39,2025-06-27,B737
SIA8989,VVTS,ZGGG,17:06,2025-06-27,B737
PAL3167,RCTP,VVTS,17:37,2025-06-27,A380
CSN2280,VVTS,VVKR,17:41,2025-06-27,A321
PAL5365,VVTS,VVPC,17:20,2025-06-27,A350
AIC388,RKSI,VVTS,17:03,2025-06-27,A380
KAL5741,VVTS,VLPL,17:42,2025-06-27,A350
AXM2408,VVCI,VVTS,17:16,2025-06-27,B787
ANA4412,VVBM,VVTS,17:16,2025-06-27,A350
SIA5180,VVKR,VVTS,17:07,2025-06-27,B777
CPA9440,VVPF,VVTS,17:46,2025-06-27,A380
PAL8293,VVTS,VVPC,17:55,2025-06-27,A380
VJC1471,VVKR,VVTS,17:54,2025-06-27,B777
BAW8851,VVTS,RKSI,17:27,2025-06-27,B787
CES7758,VVPC,VVTS,17:54,2025-06-27,B777
SIA6838,VVTS,ZGGG,17:23,2025-06-27,A330
AIC3261,WMKK,VVTS,17:24,2025-06-27,B787
BAV784,VVTS,VVCS,17:32,2025-06-27,B777
AXM3633,VVNB,VVTS,17:53,2025-06-27,A330
VJC2315,VVTS,ZGGG,17:52,2025-06-27,A320
CAL2447,VTBS,VVTS,17:40,2025-06-27,A380
SIA7203,VVTS,KJFK,17:30,2025-06-27,A380
THA5196,VVCS,VVTS,17:40,2025-06-27,B737
PAL3620,VMMC,VVTS,17:07,2025-06-27,A380
KAL7099,VVTS,WSSS,17:20,2025-06-27,A320
PIC7581,VVTS,ZGGG,17:25,2025-06-27,A320
CES7396,VVPK,VVTS,17:56,2025-06-27,B737
THD3982,VVTS,VVPC,17:22,2025-06-27,A330
VJC4545,VVTS,RKSI,17:00,2025-06-27,A320
ANA2681,VVTS,VVPB,17:06,2025-06-27,A321
DAL7667,VVTS,VVPK,17:10,2025-06-27,A321
KAL4484,WSSS,VVTS,17:46,2025-06-27,A380
DAL333,VVGL,VVTS,17:40,2025-06-27,B787
SCO589,VVTS,VVPK,17:46,2025-06-27,A380
PAL7837,VVPC,VVTS,17:32,2025-06-27,B787
UAE9848,VVCT,VVTS,17:13,2025-06-27,A321
UAE7191,VVTS,VHHH,17:26,2025-06-27,A350
UAE4576,VVTS,WSSS,17:09,2025-06-27,B787
BAW9505,VVKR,VVTS,17:41,2025-06-27,B787
SIA4482,VVTS,VVBM,17:49,2025-06-27,B787
BAV7990,VVTH,VVTS,17:55,2025-06-27,B777
KAL3948,VVTS,VVTH,17:09,2025-06-27,B777
THA1030,VVTS,VVCT,17:38,2025-06-27,A320
HVN8889,VVPF,VVTS,17:49,2025-06-27,A380
AXM4526,VVTS,OMDB,17:45,2025-06-27,B777
CSN8828,VHHH,VVTS,17:05,2025-06-27,B777
THD3846,VVTS,VVPC,17:13,2025-06-27,A350
DAL2422,VVTS,ZGGG,17:20,2025-06-27,B737
THD4653,VLPL,VVTS,17:48,2025-06-27,B787
ANA900,WMKK,VVTS,17:23,2025-06-27,B737
PIC4729,RPLL,VVTS,17:41,2025-06-27,A320
CPA7458,VVTS,RPLL,17:55,2025-06-27,A330
SCO4620,RKSI,VVTS,17:50,2025-06-27,A321
ANA1187,VMMC,VVTS,17:30,2025-06-27,A380
PIC9829,VIDP,VVTS,17:22,2025-06-27,A321
BAW3161,VVTS,KJFK,17:56,2025-06-27,A350
SIA2051,VVTS,WSSS,17:13,2025-06-27,B737
PIC1927,VVTS,RPLL,17:58,2025-06-27,B777
THA3047,WMKK,VVTS,17:07,2025-06-27,A321
THD1852,VIDP,VVTS,17:31,2025-06-27,A350
THD2161,VVTS,VVPK,17:31,2025-06-27,B777
SIA6731,VTBS,VVTS,17:00,2025-06-27,A380
CPA2040,VVTS,VVDL,17:10,2025-06-27,B777
KAL4399,VVGL,VVTS,17:29,2025-06-27,A321
DAL7496,VVTS,RKSI,17:56,2025-06-27,A320
VJC6299,VVTS,VVBM,17:12,2025-06-27,A350
SCO8111,VVTS,WMKK,17:07,2025-06-27,A321
VJC131,VVTS,VVCA,17:06,2025-06-27,A330
CSN3480,RCTP,VVTS,18:56,2025-06-27,A350
KAL9779,VLPL,VVTS,18:19,2025-06-27,B787
CSN1100,VVTS,VLPL,18:19,2025-06-27,A321
UAE954,VVTS,VVTH,18:09,2025-06-27,A380
DAL7637,VVTS,RCTP,18:35,2025-06-27,A350
CPA4180,RKSI,VVTS,18:00,2025-06-27,A380
SCO5279,VVTS,VVPF,18:43,2025-06-27,B787
VJC3342,VVTS,VVCI,18:08,2025-06-27,A321
PIC4405,VVTS,VVCS,18:08,2025-06-27,B737
AXM1883,KJFK,VVTS,18:22,2025-06-27,B737
VJC2960,VVTS,VVGL,18:21,2025-06-27,B777
AIC539,VVTS,VVDL,18:10,2025-06-27,A350
THD3073,VVTS,VVKR,18:00,2025-06-27,B737
CSN7015,VVCT,VVTS,18:44,2025-06-27,A321
CSN8296,VIDP,VVTS,18:26,2025-06-27,A321
AIC3508,VVTS,VMMC,18:43,2025-06-27,A320
THD5230,WMKK,VVTS,18:18,2025-06-27,A330
CPA3339,WSSS,VVTS,18:01,2025-06-27,A321
PAL7174,OMDB,VVTS,18:00,2025-06-27,B737
AXM4306,VVTS,VVGL,18:33,2025-06-27,A330
DAL1343,VVTS,VHHH,18:10,2025-06-27,A321
CAL4562,VVKR,VVTS,18:11,2025-06-27,B737
CSN9193,WMKK,VVTS,18:54,2025-06-27,A330
UAE6626,OMDB,VVTS,18:18,2025-06-27,A380
VJC3108,VVTS,VVNB,18:26,2025-06-27,A380
THD7300,VVTS,VVPC,18:52,2025-06-27,B787
CAL4614,VVTS,VVKR,18:44,2025-06-27,B737
ANA9021,VVTS,ZGGG,18:26,2025-06-27,A350
ANA147,VVTS,EGLL,18:39,2025-06-27,A320
CES3148,VVDL,VVTS,18:35,2025-06-27,A350
SIA3245,VVTS,VMMC,18:27,2025-06-27,A350
CES9241,VVCA,VVTS,18:00,2025-06-27,B737
CES2965,KJFK,VVTS,18:38,2025-06-27,B737
THD6441,VVTS,VVBM,18:27,2025-06-27,A320
CPA554,VVCT,VVTS,19:36,2025-06-27,A321
HVN1841,VVTS,KJFK,19:09,2025-06-27,B787
BAW1250,VVTS,VVCT,19:08,2025-06-27,A321
CPA1448,VVTS,EGLL,19:34,2025-06-27,A350
AIC7298,VVCI,VVTS,19:50,2025-06-27,A321
VJC8774,VVTS,VVPB,19:58,2025-06-27,B737
VJC2116,VVTS,VVDL,19:05,2025-06-27,A321
CSN251,WSSS,VVTS,19:12,2025-06-27,A350
AXM9270,VVPK,VVTS,19:51,2025-06-27,A330
CES2921,VVTS,VLPL,19:45,2025-06-27,A350
CES1959,VMMC,VVTS,19:08,2025-06-27,B737
HVN987,VVTS,WSSS,19:08,2025-06-27,A320
UAE8088,VVBM,VVTS,19:05,2025-06-27,A350
VJC4906,RJAA,VVTS,19:44,2025-06-27,A330
VJC6887,VVTS,VIDP,19:23,2025-06-27,A320
THA6921,VVTS,VVBM,19:55,2025-06-27,A321
PAL5392,VVTS,RKSI,19:57,2025-06-27,A320
KAL611,VVKR,VVTS,19:52,2025-06-27,A350
THD6729,VVTS,RPLL,19:48,2025-06-27,A321
CAL1135,RCTP,VVTS,19:28,2025-06-27,A320
CSN9257,VVKR,VVTS,19:08,2025-06-27,A330
CPA5346,VVPB,VVTS,19:56,2025-06-27,B737
CPA8542,VVTS,VIDP,19:24,2025-06-27,A321
AXM7543,VVTS,VVDL,19:28,2025-06-27,A380
SCO6456,VVTS,RJAA,19:41,2025-06-27,B737
